ação,timestamp,preço,btc,score_entrada,lucro_%,capital_atual,tempo_espera_h,alvo_atingido
venda,2024-01-01 19:30:00,43368.0,,,0.71,4319.59,1.08,0.5%
venda,2024-01-01 19:30:00,43368.0,,,0.74,4420.33,1.0,0.5%
venda,2024-01-01 19:30:00,43368.0,,,0.65,4520.97,0.92,0.5%
venda,2024-01-01 19:30:00,43368.0,,,0.5,4621.48,0.83,0.5%
venda,2024-01-01 19:30:00,43368.0,,,0.53,4722.01,0.75,0.5%
venda,2024-01-01 19:30:00,43368.0,,,0.54,4822.55,0.67,0.5%
compra,2024-01-01 19:35:00,43395.82,0.002304369407007403,2.0,,,,
compra,2024-01-01 19:40:00,43395.09,0.0023044081715235527,1.0,,,,
compra,2024-01-01 19:45:00,43462.03,0.0023008589336485203,3.0,,,,
compra,2024-01-01 19:50:00,43527.84,0.0022973802513517787,3.0,,,,
compra,2024-01-01 19:55:00,43517.99,0.0022979002476906677,2.0,,,,
compra,2024-01-01 20:00:00,43686.63,0.0022890298473468886,3.0,,,,
venda,2024-01-01 20:00:00,43686.63,,,0.73,4923.28,0.5,0.5%
venda,2024-01-01 20:00:00,43686.63,,,0.67,5023.95,0.42,0.5%
venda,2024-01-01 20:00:00,43686.63,,,0.67,5124.62,0.33,0.5%
venda,2024-01-01 20:00:00,43686.63,,,0.52,5225.14,0.25,0.5%
compra,2024-01-01 20:05:00,43692.54,0.002288720225466407,3.0,,,,
compra,2024-01-01 20:10:00,43643.98,0.00229126674515019,2.0,,,,
compra,2024-01-01 20:15:00,43604.98,0.002293316038672647,2.0,,,,
compra,2024-01-01 20:20:00,43638.71,0.002291543448465823,2.0,,,,
compra,2024-01-01 20:25:00,43699.56,0.002288352560071543,2.0,,,,
compra,2024-01-01 20:30:00,43676.01,0.00228958643429196,1.0,,,,
compra,2024-01-01 20:35:00,43669.99,0.0022899020585990517,1.0,,,,
venda,2024-01-01 20:40:00,43800.0,,,0.63,5325.77,0.83,0.5%
venda,2024-01-01 20:40:00,43800.0,,,0.65,5426.41,0.75,0.5%
compra,2024-01-01 20:45:00,43762.0,0.002285087518851972,2.0,,,,
compra,2024-01-01 20:50:00,43685.15,0.002289107396907187,1.0,,,,
venda,2024-01-01 23:25:00,43989.99,,,0.69,5527.11,3.42,0.5%
venda,2024-01-01 23:25:00,43989.99,,,0.68,5627.79,3.33,0.5%
venda,2024-01-01 23:25:00,43989.99,,,0.79,5728.58,3.25,0.5%
venda,2024-01-01 23:25:00,43989.99,,,0.88,5829.46,3.17,0.5%
venda,2024-01-01 23:25:00,43989.99,,,0.8,5930.27,3.08,0.5%
venda,2024-01-01 23:25:00,43989.99,,,0.66,6030.93,3.0,0.5%
venda,2024-01-01 23:25:00,43989.99,,,0.72,6131.65,2.92,0.5%
venda,2024-01-01 23:25:00,43989.99,,,0.73,6232.39,2.83,0.5%
venda,2024-01-01 23:25:00,43989.99,,,0.52,6332.91,2.67,0.5%
venda,2024-01-01 23:25:00,43989.99,,,0.7,6433.6,2.58,0.5%
compra,2024-01-01 23:30:00,44012.95,0.0022720585645815607,3.0,,,,
compra,2024-01-01 23:35:00,44100.0,0.0022675736961451248,3.0,,,,
compra,2024-01-01 23:40:00,44084.87,0.0022683519311727583,2.0,,,,
compra,2024-01-01 23:45:00,44074.01,0.0022689108615258744,2.0,,,,
compra,2024-01-01 23:50:00,44129.98,0.002266033204637754,3.0,,,,
compra,2024-01-01 23:55:00,44179.55,0.002263490687433439,2.0,,,,
compra,2024-01-02 00:00:00,44264.63,0.00225914008543616,3.0,,,,
venda,2024-01-02 00:00:00,44264.63,,,0.57,6534.18,0.5,0.5%
compra,2024-01-02 00:05:00,44398.44,0.0022523313882199464,3.0,,,,
venda,2024-01-02 00:05:00,44398.44,,,0.68,6634.85,0.5,0.5%
venda,2024-01-02 00:05:00,44398.44,,,0.71,6735.56,0.42,0.5%
venda,2024-01-02 00:05:00,44398.44,,,0.74,6836.3,0.33,0.5%
venda,2024-01-02 00:05:00,44398.44,,,0.61,6936.91,0.25,0.5%
compra,2024-01-02 00:10:00,44630.09,0.0022406407874149483,3.0,,,,
venda,2024-01-02 00:10:00,44630.09,,,1.02,7037.93,0.25,0.5%
venda,2024-01-02 00:10:00,44630.09,,,0.83,7138.75,0.17,0.5%
venda,2024-01-02 00:10:00,44630.09,,,0.52,7239.28,0.08,0.5%
compra,2024-01-02 00:15:00,44555.89,0.0022443721806477213,2.0,,,,
compra,2024-01-02 00:20:00,44751.93,0.0022345404991471877,3.0,,,,
compra,2024-01-02 00:25:00,44609.79,0.0022416604068299806,2.0,,,,
compra,2024-01-02 00:30:00,44664.16,0.0022389316176549606,3.0,,,,
compra,2024-01-02 00:35:00,44585.31,0.002242891212374659,1.0,,,,
compra,2024-01-02 00:40:00,44732.01,0.0022355355817903107,2.0,,,,
compra,2024-01-02 00:45:00,44705.5,0.0022368612363132053,1.0,,,,
compra,2024-01-02 00:50:00,44835.99,0.0022303511085625632,2.0,,,,
venda,2024-01-02 00:50:00,44835.99,,,0.63,7339.9,0.58,0.5%
venda,2024-01-02 00:50:00,44835.99,,,0.51,7440.41,0.42,0.5%
venda,2024-01-02 00:50:00,44835.99,,,0.56,7540.97,0.25,0.5%
compra,2024-01-02 00:55:00,45056.0,0.0022194602272727275,3.0,,,,
venda,2024-01-02 00:55:00,45056.0,,,0.95,7641.93,0.75,0.5%
venda,2024-01-02 00:55:00,45056.0,,,0.68,7742.61,0.58,0.5%
venda,2024-01-02 00:55:00,45056.0,,,0.88,7843.49,0.42,0.5%
venda,2024-01-02 00:55:00,45056.0,,,0.72,7944.21,0.25,0.5%
venda,2024-01-02 00:55:00,45056.0,,,0.78,8044.99,0.17,0.5%
compra,2024-01-02 01:00:00,45127.99,0.0022159196542988068,3.0,,,,
venda,2024-01-02 01:00:00,45127.99,,,0.65,8145.64,0.17,0.5%
compra,2024-01-02 01:05:00,45189.4,0.0022129083369108685,3.0,,,,
compra,2024-01-02 01:10:00,44841.22,0.002230090974331207,2.0,,,,
compra,2024-01-02 01:15:00,44961.1,0.002224144871900376,2.0,,,,
compra,2024-01-02 01:20:00,44951.72,0.002224608980479501,1.0,,,,
compra,2024-01-02 01:25:00,44930.24,0.0022256725092053816,1.0,,,,
compra,2024-01-02 01:30:00,44898.49,0.0022272463951460283,1.0,,,,
compra,2024-01-02 01:35:00,44819.99,0.002231147307261782,1.0,,,,
compra,2024-01-02 01:40:00,44806.64,0.002231812070710948,1.0,,,,
venda,2024-01-02 02:25:00,45099.99,,,0.58,8246.22,1.25,0.5%
venda,2024-01-02 02:25:00,45099.99,,,0.62,8346.85,0.83,0.5%
venda,2024-01-02 02:25:00,45099.99,,,0.65,8447.5,0.75,0.5%
compra,2024-01-02 02:30:00,45143.14,0.002215175993517509,2.0,,,,
venda,2024-01-02 02:30:00,45143.14,,,0.54,8548.05,1.0,0.5%
compra,2024-01-02 02:35:00,45181.66,0.0022132874268010515,2.0,,,,
venda,2024-01-02 02:35:00,45181.66,,,0.51,8648.56,1.25,0.5%
venda,2024-01-02 02:35:00,45181.66,,,0.56,8749.12,1.17,0.5%
compra,2024-01-02 02:40:00,45294.75,0.002207761385149493,3.0,,,,
venda,2024-01-02 02:40:00,45294.75,,,0.53,8849.65,1.75,0.5%
venda,2024-01-02 02:40:00,45294.75,,,0.74,8950.39,1.42,0.5%
compra,2024-01-02 02:45:00,45207.85,0.002212005215908299,1.0,,,,
compra,2024-01-02 02:50:00,45253.11,0.002209792873904136,2.0,,,,
compra,2024-01-02 02:55:00,45378.96,0.0022036644295065377,3.0,,,,
venda,2024-01-02 02:55:00,45378.96,,,0.56,9050.95,1.92,0.5%
venda,2024-01-02 02:55:00,45378.96,,,0.52,9151.47,0.42,0.5%
compra,2024-01-02 03:00:00,45140.0,0.002215330084182543,2.0,,,,
compra,2024-01-02 03:05:00,45179.24,0.002213405980268814,2.0,,,,
compra,2024-01-02 03:10:00,45250.45,0.002209922774248654,2.0,,,,
compra,2024-01-02 03:15:00,45223.5,0.0022112397315554966,1.0,,,,
venda,2024-01-02 03:40:00,45418.03,,,0.51,9251.97,2.58,0.5%
venda,2024-01-02 03:40:00,45418.03,,,0.52,9352.5,1.08,0.5%
venda,2024-01-02 03:40:00,45418.03,,,0.62,9453.11,0.67,0.5%
venda,2024-01-02 03:40:00,45418.03,,,0.53,9553.64,0.58,0.5%
compra,2024-01-02 03:45:00,45349.94,0.002205074582237595,2.0,,,,
compra,2024-01-02 03:50:00,45380.02,0.002203612955657578,3.0,,,,
compra,2024-01-02 03:55:00,45402.38,0.0022025277088998417,2.0,,,,
compra,2024-01-02 04:00:00,45370.32,0.002204084079636203,2.0,,,,
venda,2024-01-02 07:20:00,45474.96,,,0.59,9654.23,4.58,0.5%
venda,2024-01-02 07:20:00,45474.96,,,0.56,9754.79,4.08,0.5%
compra,2024-01-02 07:25:00,45461.1,0.0021996828057394124,2.0,,,,
compra,2024-01-02 07:30:00,45376.57,0.0022037804972918846,2.0,,,,
venda,2024-01-02 07:40:00,45526.42,,,0.51,9855.3,5.0,0.5%
venda,2024-01-02 07:40:00,45526.42,,,0.6,9955.9,4.83,0.5%
venda,2024-01-02 07:40:00,45526.42,,,0.61,10056.51,4.5,0.5%
compra,2024-01-02 07:45:00,45524.57,0.0021966160251486178,2.0,,,,
compra,2024-01-02 07:50:00,45455.71,0.002199943637444009,1.0,,,,
compra,2024-01-02 07:55:00,45455.53,0.00219995234903212,2.0,,,,
venda,2024-01-02 08:10:00,45646.38,,,0.59,10157.1,5.25,0.5%
venda,2024-01-02 08:10:00,45646.38,,,0.65,10257.76,4.42,0.5%
venda,2024-01-02 08:10:00,45646.38,,,0.59,10358.34,4.33,0.5%
venda,2024-01-02 08:10:00,45646.38,,,0.54,10458.88,4.25,0.5%
venda,2024-01-02 08:10:00,45646.38,,,0.61,10559.49,4.17,0.5%
venda,2024-01-02 08:10:00,45646.38,,,0.59,10660.08,0.67,0.5%
compra,2024-01-02 08:15:00,45727.32,0.00218687646684739,3.0,,,,
venda,2024-01-02 08:15:00,45727.32,,,0.59,10760.67,0.83,0.5%
venda,2024-01-02 08:15:00,45727.32,,,0.6,10861.27,0.42,0.5%
venda,2024-01-02 08:15:00,45727.32,,,0.6,10961.87,0.33,0.5%
compra,2024-01-02 08:20:00,45799.99,0.0021834065902634476,3.0,,,,
venda,2024-01-02 08:20:00,45799.99,,,0.6,11062.47,0.58,0.5%
compra,2024-01-02 08:25:00,45748.52,0.002185863061799595,1.0,,,,
compra,2024-01-02 08:30:00,45700.25,0.00218817183713437,2.0,,,,
compra,2024-01-02 08:35:00,45684.56,0.0021889233474066514,1.0,,,,
compra,2024-01-02 08:40:00,45667.67,0.0021897329117075604,1.0,,,,
compra,2024-01-02 08:45:00,45720.28,0.002187213201668931,3.0,,,,
compra,2024-01-02 08:50:00,45795.2,0.0021836349661099853,2.0,,,,
compra,2024-01-02 08:55:00,45759.3,0.0021853481150279834,1.0,,,,
compra,2024-01-02 09:00:00,45835.64,0.0021817083823854103,2.0,,,,
venda,2024-01-08 18:00:00,45962.21,,,0.51,11162.98,153.75,0.5%
venda,2024-01-08 18:00:00,45962.21,,,0.57,11263.56,153.5,0.5%
venda,2024-01-08 18:00:00,45962.21,,,0.61,11364.16,153.42,0.5%
venda,2024-01-08 18:00:00,45962.21,,,0.64,11464.81,153.33,0.5%
venda,2024-01-08 18:00:00,45962.21,,,0.53,11565.34,153.25,0.5%
compra,2024-01-08 18:05:00,45848.82,0.0021810812143038794,2.0,,,,
compra,2024-01-08 18:10:00,45891.1,0.002179071759012096,3.0,,,,
compra,2024-01-08 18:15:00,45888.79,0.0021791814515048228,1.0,,,,
compra,2024-01-08 18:20:00,46043.73,0.002171848371102862,3.0,,,,
venda,2024-01-08 18:20:00,46043.73,,,0.53,11665.87,154.0,0.5%
venda,2024-01-08 18:20:00,46043.73,,,0.65,11766.52,153.92,0.5%
venda,2024-01-08 18:20:00,46043.73,,,0.54,11867.06,153.5,0.5%
venda,2024-01-08 18:20:00,46043.73,,,0.62,11967.68,153.42,0.5%
compra,2024-01-08 18:25:00,45998.81,0.002173969283118411,1.0,,,,
compra,2024-01-08 18:30:00,46131.11,0.0021677345288244744,2.0,,,,
venda,2024-01-08 18:30:00,46131.11,,,0.64,12068.33,153.5,0.5%
venda,2024-01-08 18:30:00,46131.11,,,0.62,12168.94,0.42,0.5%
venda,2024-01-08 18:30:00,46131.11,,,0.52,12269.46,0.33,0.5%
venda,2024-01-08 18:30:00,46131.11,,,0.53,12369.99,0.25,0.5%
compra,2024-01-08 18:35:00,46638.08,0.002144170600504995,3.0,,,,
venda,2024-01-08 18:35:00,46638.08,,,1.29,12471.28,0.25,0.5%
venda,2024-01-08 18:35:00,46638.08,,,1.39,12572.67,0.17,0.5%
venda,2024-01-08 18:35:00,46638.08,,,1.1,12673.77,0.08,0.5%
compra,2024-01-08 18:40:00,46917.77,0.0021313885975399087,3.0,,,,
venda,2024-01-08 18:40:00,46917.77,,,0.6,12774.37,0.08,0.5%
compra,2024-01-08 18:45:00,46879.4,0.002133133103239376,2.0,,,,
compra,2024-01-08 18:50:00,46708.55,0.002140935653108478,2.0,,,,
compra,2024-01-08 18:55:00,46970.01,0.002129018069189255,2.0,,,,
venda,2024-01-08 18:55:00,46970.01,,,0.56,12874.93,0.08,0.5%
compra,2024-01-08 19:00:00,46869.67,0.0021335759351409985,1.0,,,,
compra,2024-01-08 19:05:00,46885.11,0.0021328733152167073,2.0,,,,
compra,2024-01-08 19:10:00,47107.98,0.0021227825943714845,3.0,,,,
venda,2024-01-08 19:10:00,47107.98,,,0.51,12975.44,0.17,0.5%
compra,2024-01-08 19:15:00,46989.99,0.0021281128172191566,1.0,,,,
compra,2024-01-08 19:20:00,46899.14,0.0021322352606039257,1.0,,,,
compra,2024-01-08 19:25:00,46663.97,0.002142980976543573,2.0,,,,
compra,2024-01-08 19:30:00,46840.84,0.0021348891266680958,2.0,,,,
compra,2024-01-08 19:35:00,46721.26,0.002140353235336547,1.0,,,,
venda,2024-01-08 19:50:00,46986.0,,,0.69,13076.13,0.42,0.5%
venda,2024-01-08 19:50:00,46986.0,,,0.57,13176.7,0.25,0.5%
compra,2024-01-08 19:55:00,46979.35,0.0021285947975014556,1.0,,,,
compra,2024-01-08 20:00:00,46987.99,0.002128203398357751,2.0,,,,
venda,2024-01-08 20:35:00,47080.01,,,0.51,13277.21,1.08,0.5%
compra,2024-01-08 20:40:00,46879.99,0.002133106257061915,1.0,,,,
venda,2024-01-08 21:35:00,47124.0,,,0.52,13377.73,2.83,0.5%
venda,2024-01-08 21:35:00,47124.0,,,0.51,13478.24,2.5,0.5%
venda,2024-01-08 21:35:00,47124.0,,,0.52,13578.76,0.92,0.5%
compra,2024-01-08 21:40:00,47178.97,0.0021195884522277617,2.0,,,,
venda,2024-01-08 21:40:00,47178.97,,,0.56,13679.32,3.0,0.5%
venda,2024-01-08 21:40:00,47178.97,,,0.6,13779.91,2.33,0.5%
compra,2024-01-08 21:45:00,47123.71,0.002122074004784428,2.0,,,,
compra,2024-01-08 21:50:00,47099.99,0.002123142701304183,1.0,,,,
compra,2024-01-08 21:55:00,47071.41,0.002124431794161254,1.0,,,,
compra,2024-01-08 22:00:00,46901.6,0.0021321234243607897,2.0,,,,
venda,2024-01-09 21:10:00,47918.36,,,2.02,13881.93,26.25,0.5%
venda,2024-01-09 21:10:00,47918.36,,,1.72,13983.65,26.0,0.5%
venda,2024-01-09 21:10:00,47918.36,,,1.98,14085.63,25.92,0.5%
venda,2024-01-09 21:10:00,47918.36,,,2.0,14187.63,25.25,0.5%
venda,2024-01-09 21:10:00,47918.36,,,1.98,14289.61,25.17,0.5%
venda,2024-01-09 21:10:00,47918.36,,,1.57,14391.17,23.5,0.5%
venda,2024-01-09 21:10:00,47918.36,,,1.69,14492.86,23.42,0.5%
venda,2024-01-09 21:10:00,47918.36,,,1.74,14594.6,23.33,0.5%
venda,2024-01-09 21:10:00,47918.36,,,1.8,14696.4,23.25,0.5%
venda,2024-01-09 21:10:00,47918.36,,,2.17,14798.56,23.17,0.5%
compra,2024-01-09 21:15:00,46522.02,0.002149519732806099,2.0,,,,
compra,2024-01-09 21:20:00,46112.0,0.0021686328938237335,2.0,,,,
compra,2024-01-09 21:25:00,45887.67,0.0021792346397191227,1.0,,,,
compra,2024-01-09 21:30:00,45893.99,0.002178934540230649,2.0,,,,
compra,2024-01-09 21:35:00,46241.73,0.0021625488492753187,2.0,,,,
venda,2024-01-09 21:35:00,46241.73,,,0.77,14899.34,0.17,0.5%
venda,2024-01-09 21:35:00,46241.73,,,0.76,15000.09,0.08,0.5%
compra,2024-01-09 21:45:00,45889.6,0.002179142986646212,1.0,,,,
compra,2024-01-09 21:55:00,45439.44,0.0022007313470412486,1.0,,,,
compra,2024-01-09 22:00:00,45474.0,0.0021990588028323876,2.0,,,,
compra,2024-01-09 22:05:00,45693.87,0.0021884773603111315,1.0,,,,
venda,2024-01-09 22:05:00,45693.87,,,0.56,15100.65,0.17,0.5%
compra,2024-01-09 22:15:00,45760.0,0.0021853146853146855,1.0,,,,
venda,2024-01-09 22:15:00,45760.0,,,0.63,15201.28,0.25,0.5%
compra,2024-01-09 22:25:00,45814.37,0.002182721272823352,1.0,,,,
compra,2024-01-09 22:30:00,45939.48,0.00217677692477146,1.0,,,,
venda,2024-01-09 22:30:00,45939.48,,,0.54,15301.82,0.42,0.5%
compra,2024-01-09 22:40:00,46015.43,0.002173184081948164,1.0,,,,
venda,2024-01-09 22:40:00,46015.43,,,0.56,15402.38,0.42,0.5%
compra,2024-01-09 22:50:00,46033.99,0.002172307896838836,1.0,,,,
compra,2024-01-09 22:55:00,46254.0,0.0021619751805249275,1.0,,,,
venda,2024-01-09 22:55:00,46254.0,,,0.79,15503.17,1.17,0.5%
venda,2024-01-09 22:55:00,46254.0,,,0.96,15604.13,0.5,0.5%
venda,2024-01-09 22:55:00,46254.0,,,0.68,15704.82,0.42,0.5%
venda,2024-01-09 22:55:00,46254.0,,,0.52,15805.33,0.25,0.5%
compra,2024-01-09 23:20:00,46048.97,0.0021716012323402673,1.0,,,,
compra,2024-01-09 23:25:00,46155.07,0.0021666092154123046,1.0,,,,
compra,2024-01-09 23:40:00,46040.52,0.0021719997949632194,1.0,,,,
compra,2024-01-09 23:50:00,46076.69,0.0021702947846297116,1.0,,,,
compra,2024-01-09 23:55:00,46110.0,0.002168726957276079,1.0,,,,
venda,2024-01-10 17:40:00,46280.01,,,0.53,15905.87,18.83,0.5%
venda,2024-01-10 17:40:00,46280.01,,,0.5,16006.37,18.33,0.5%
venda,2024-01-10 17:40:00,46280.01,,,0.52,16106.89,18.0,0.5%
compra,2024-01-10 17:45:00,46105.99,0.002168915579082024,2.0,,,,
compra,2024-01-10 17:50:00,46245.37,0.0021623786337962047,3.0,,,,
compra,2024-01-10 17:55:00,46401.89,0.002155084631251012,3.0,,,,
venda,2024-01-10 17:55:00,46401.89,,,0.63,16207.52,20.58,0.5%
venda,2024-01-10 17:55:00,46401.89,,,0.53,16308.05,18.5,0.5%
venda,2024-01-10 17:55:00,46401.89,,,0.71,16408.76,18.08,0.5%
venda,2024-01-10 17:55:00,46401.89,,,0.63,16509.39,18.0,0.5%
venda,2024-01-10 17:55:00,46401.89,,,0.64,16610.03,0.17,0.5%
compra,2024-01-10 18:00:00,46590.44,0.002146363073626263,3.0,,,,
venda,2024-01-10 18:00:00,46590.44,,,0.75,16710.79,20.42,0.5%
venda,2024-01-10 18:00:00,46590.44,,,0.73,16811.52,19.08,0.5%
venda,2024-01-10 18:00:00,46590.44,,,0.75,16912.26,0.17,0.5%
compra,2024-01-10 18:05:00,46107.0,0.0021688680677554384,2.0,,,,
compra,2024-01-10 18:10:00,46265.56,0.0021614349853325025,3.0,,,,
compra,2024-01-10 18:15:00,46168.34,0.0021659864747140575,1.0,,,,
compra,2024-01-10 18:20:00,46151.1,0.0021667955910043314,1.0,,,,
compra,2024-01-10 18:25:00,46382.98,0.0021559632434138554,2.0,,,,
venda,2024-01-10 18:25:00,46382.98,,,0.6,17012.86,0.33,0.5%
venda,2024-01-10 18:25:00,46382.98,,,0.5,17113.36,0.08,0.5%
compra,2024-01-10 18:30:00,46502.25,0.0021504335811708035,2.0,,,,
venda,2024-01-10 18:30:00,46502.25,,,0.51,17213.88,0.33,0.5%
venda,2024-01-10 18:30:00,46502.25,,,0.72,17314.6,0.25,0.5%
compra,2024-01-10 18:35:00,46482.45,0.002151349595384925,1.0,,,,
compra,2024-01-10 18:40:00,46291.2,0.0021602377989769117,1.0,,,,
compra,2024-01-10 18:45:00,46469.36,0.002151955611181217,2.0,,,,
compra,2024-01-10 18:50:00,46495.06,0.002150766124401173,2.0,,,,
compra,2024-01-10 18:55:00,46527.33,0.0021492744157036304,2.0,,,,
venda,2024-01-10 18:55:00,46527.33,,,0.51,17415.11,0.25,0.5%
compra,2024-01-10 19:00:00,46577.02,0.002146981494307708,2.0,,,,
venda,2024-01-10 22:50:00,46925.0,,,0.87,17515.97,25.58,0.5%
venda,2024-01-10 22:50:00,46925.0,,,1.13,17617.1,4.92,0.5%
venda,2024-01-10 22:50:00,46925.0,,,0.72,17717.82,4.83,0.5%
venda,2024-01-10 22:50:00,46925.0,,,1.17,17818.99,4.42,0.5%
venda,2024-01-10 22:50:00,46925.0,,,0.91,17919.9,4.33,0.5%
venda,2024-01-10 22:50:00,46925.0,,,0.95,18020.85,4.25,0.5%
venda,2024-01-10 22:50:00,46925.0,,,0.98,18121.83,4.08,0.5%
venda,2024-01-10 22:50:00,46925.0,,,0.92,18222.76,4.0,0.5%
venda,2024-01-10 22:50:00,46925.0,,,0.85,18323.61,3.92,0.5%
venda,2024-01-10 22:50:00,46925.0,,,0.75,18424.36,3.83,0.5%
compra,2024-01-10 22:55:00,46902.69,0.0021320738746540974,1.0,,,,
compra,2024-01-10 23:00:00,46995.05,0.0021278836813664417,3.0,,,,
compra,2024-01-10 23:05:00,47339.52,0.002112399956738049,3.0,,,,
