ação,timestamp,preço,btc,score_entrada,lucro_%,capital_atual,tempo_espera_h,alvo_atingido
venda,2023-03-21 10:05:00,28020.03,,,0.71,1382.12,10.75,0%
compra,2023-03-21 12:25:00,27962.63,0.04942749463629617,4.0,,,,
venda,2023-03-21 12:40:00,28116.52,,,0.55,1389.73,0.25,0%
compra,2023-03-21 20:05:00,28097.01,0.04946181609684853,4.0,,,,
venda,2023-03-22 05:15:00,28244.5,,,0.52,1397.02,9.17,0%
compra,2023-03-22 14:45:00,28690.0,0.04869377012016167,4.0,,,,
venda,2023-03-30 02:30:00,29032.98,,,1.2,1413.73,179.75,0%
compra,2023-03-30 02:35:00,29129.62,0.048532224382716,4.0,,,,
venda,2023-04-10 22:00:00,29620.37,,,1.68,1437.54,283.42,0%
compra,2023-04-11 01:50:00,30176.71,0.047637480796914884,4.0,,,,
venda,2023-04-11 02:05:00,30359.99,,,0.61,1446.27,0.25,0%
compra,2023-04-11 06:00:00,29945.13,0.04829745072469306,4.0,,,,
venda,2023-04-11 07:10:00,30108.82,,,0.55,1454.18,1.17,0%
compra,2023-04-11 08:50:00,30076.08,0.0483500260116562,4.0,,,,
venda,2023-04-11 13:55:00,30246.31,,,0.57,1462.41,5.08,0%
compra,2023-04-11 17:20:00,30124.5,0.04854553188456629,4.0,,,,
venda,2023-04-11 19:15:00,30455.38,,,1.1,1478.47,1.92,0%
compra,2023-04-11 19:45:00,30206.07,0.04894620918400119,4.0,,,,
venda,2023-04-12 12:30:00,30425.82,,,0.73,1489.23,16.75,0%
compra,2023-04-13 05:50:00,30110.0,0.04945959981118456,4.0,,,,
venda,2023-04-13 09:10:00,30293.13,,,0.61,1498.29,3.33,0%
compra,2023-04-13 12:30:00,30187.8,0.04963217216319803,4.0,,,,
venda,2023-04-13 14:35:00,30432.04,,,0.81,1510.41,2.08,0%
compra,2023-04-13 19:05:00,30408.29,0.04967093672670607,4.0,,,,
venda,2023-04-14 00:35:00,30759.12,,,1.15,1527.83,5.5,0%
compra,2023-04-14 03:05:00,30595.24,0.049936993574463184,4.0,,,,
venda,2023-04-14 05:10:00,30770.02,,,0.57,1536.56,2.08,0%
compra,2023-04-14 07:40:00,30786.76,0.04990984082203206,4.0,,,,
venda,2023-06-23 15:50:00,31212.0,,,1.38,1557.79,1688.17,0%
compra,2023-06-23 18:25:00,30995.71,0.05025811480805778,4.0,,,,
venda,2023-06-30 04:40:00,31164.7,,,0.55,1566.28,154.25,0%
compra,2023-06-30 10:40:00,30794.46,0.05086236519681392,4.0,,,,
venda,2023-06-30 12:00:00,30960.01,,,0.54,1574.7,1.33,0%
compra,2023-06-30 12:05:00,31049.99,0.05071497076543376,4.0,,,,
venda,2023-07-03 19:20:00,31226.42,,,0.57,1583.65,79.25,0%
compra,2023-07-03 19:25:00,31326.0,0.05055375654118483,4.0,,,,
venda,2023-07-13 19:25:00,31670.0,,,1.1,1601.04,240.0,0%
compra,2023-07-14 00:45:00,31484.02,0.05085238383342799,4.0,,,,
venda,2023-10-23 20:20:00,31669.61,,,0.59,1610.48,2443.58,0%
compra,2023-10-23 22:10:00,31886.12,0.05050709097171338,4.0,,,,
venda,2023-10-23 22:25:00,32182.71,,,0.93,1625.46,0.25,0%
compra,2023-10-23 22:35:00,32344.13,0.05025502499792914,4.0,,,,
venda,2023-10-23 22:40:00,33966.12,,,5.01,1706.97,0.08,0%
compra,2023-10-23 22:55:00,33315.92,0.051235811878605216,4.0,,,,
venda,2023-10-24 00:30:00,33530.0,,,0.64,1717.94,1.58,0%
compra,2023-10-24 02:15:00,34730.01,0.04946548452734775,4.0,,,,
venda,2023-10-24 02:20:00,34945.03,,,0.62,1728.57,0.08,0%
compra,2023-10-24 03:35:00,34584.78,0.04998073837025139,4.0,,,,
venda,2023-10-24 11:15:00,34876.4,,,0.84,1743.15,7.67,0%
compra,2023-10-25 01:25:00,34339.97,0.05076149523998523,4.0,,,,
venda,2023-10-25 13:10:00,34516.56,,,0.51,1752.11,11.75,0%
compra,2023-10-25 15:30:00,34969.48,0.0501040391833297,4.0,,,,
venda,2023-11-01 20:55:00,35406.08,,,1.25,1773.99,173.42,0%
compra,2023-11-02 00:20:00,35600.0,0.04983111291146366,4.0,,,,
venda,2023-11-02 02:45:00,35890.13,,,0.81,1788.45,2.42,0%
compra,2023-11-02 04:45:00,35511.06,0.05036304521569081,4.0,,,,
venda,2023-11-07 20:50:00,35848.93,,,0.95,1805.46,136.08,0%
compra,2023-11-08 13:00:00,35440.02,0.05094413836459841,4.0,,,,
venda,2023-11-08 18:50:00,35624.99,,,0.52,1814.88,5.83,0%
compra,2023-11-08 19:05:00,35694.95,0.0508442908533962,4.0,,,,
venda,2023-11-08 22:15:00,35877.8,,,0.51,1824.18,3.17,0%
compra,2023-11-09 02:20:00,36279.66,0.05028110236920573,4.0,,,,
venda,2023-11-09 02:30:00,36487.02,,,0.57,1834.61,0.17,0%
compra,2023-11-09 04:25:00,36571.69,0.05016469262884096,4.0,,,,
venda,2023-11-09 04:35:00,36767.57,,,0.54,1844.43,0.17,0%
compra,2023-11-09 09:35:00,36788.53,0.050136111656524304,4.0,,,,
venda,2023-11-09 13:05:00,36987.95,,,0.54,1854.43,3.5,0%
compra,2023-11-09 13:45:00,37060.87,0.050037465152489344,4.0,,,,
venda,2023-11-09 14:05:00,37304.84,,,0.66,1866.64,0.33,0%
compra,2023-11-09 14:10:00,37597.3,0.049648236216940846,4.0,,,,
venda,2023-11-09 14:50:00,37902.3,,,0.81,1881.78,0.67,0%
compra,2023-11-09 16:15:00,36584.88,0.051436067128424565,6.0,,,,
venda,2023-11-09 23:50:00,36777.47,,,0.53,1891.69,7.58,0%
compra,2023-11-10 04:45:00,36705.58,0.051536807638882715,5.0,,,,
venda,2023-11-10 11:00:00,36924.32,,,0.6,1902.96,6.25,0%
compra,2023-11-10 11:30:00,37092.51,0.05130312230249583,4.0,,,,
venda,2023-11-10 16:05:00,37356.64,,,0.71,1916.51,4.58,0%
compra,2023-11-10 22:45:00,37410.01,0.05122993206177458,4.0,,,,
venda,2023-11-15 20:05:00,37677.14,,,0.71,1930.2,117.33,0%
compra,2023-11-16 07:50:00,37474.58,0.05150684337174611,4.0,,,,
venda,2023-11-20 17:45:00,37685.59,,,0.56,1941.07,105.92,0%
compra,2023-11-20 21:20:00,37398.42,0.05190234725161762,4.0,,,,
venda,2023-11-20 23:10:00,37586.48,,,0.5,1950.83,1.83,0%
compra,2023-11-22 08:35:00,36461.09,0.053504339473284555,4.0,,,,
venda,2023-11-22 09:35:00,36655.75,,,0.53,1961.24,1.0,0%
compra,2023-11-22 10:00:00,36752.49,0.05336350521142514,4.0,,,,
venda,2023-11-22 18:15:00,36964.31,,,0.58,1972.55,8.25,0%
compra,2023-11-22 18:20:00,37044.0,0.053248708274531216,4.0,,,,
venda,2023-11-22 19:00:00,37340.0,,,0.8,1988.31,0.67,0%
compra,2023-11-22 20:40:00,37470.0,0.053063964957859505,4.0,,,,
venda,2023-11-22 21:10:00,37694.02,,,0.6,2000.19,0.5,0%
compra,2023-11-23 02:15:00,37377.68,0.05351306331481395,4.0,,,,
venda,2023-11-23 09:50:00,37598.64,,,0.59,2012.02,7.58,0%
compra,2023-11-23 09:55:00,37637.83,0.05345734339282834,4.0,,,,
venda,2023-11-24 10:30:00,37908.91,,,0.72,2026.51,24.58,0%
compra,2023-11-24 11:30:00,37945.26,0.053406133454292425,4.0,,,,
venda,2023-11-24 15:25:00,38280.0,,,0.88,2044.39,3.92,0%
compra,2023-11-24 15:35:00,38383.09,0.05326269429142662,4.0,,,,
venda,2023-12-01 09:20:00,38637.13,,,0.66,2057.92,161.75,0%
compra,2023-12-01 10:00:00,38805.22,0.053031979808080144,4.0,,,,
venda,2023-12-02 19:05:00,39210.99,,,1.05,2079.44,33.08,0%
compra,2023-12-03 07:30:00,39474.49,0.05267798089183248,4.0,,,,
venda,2023-12-03 13:30:00,39680.69,,,0.52,2090.3,6.0,0%
compra,2023-12-03 13:55:00,39671.36,0.05269036981829533,4.0,,,,
venda,2023-12-03 22:20:00,39925.71,,,0.64,2103.7,8.42,0%
compra,2023-12-04 01:15:00,40346.86,0.052140375363981535,4.0,,,,
venda,2023-12-04 01:20:00,40628.93,,,0.7,2118.41,0.08,0%
compra,2023-12-04 01:25:00,40640.67,0.052125313407405206,4.0,,,,
venda,2023-12-04 03:25:00,40872.04,,,0.57,2130.47,2.0,0%
compra,2023-12-04 05:05:00,41152.0,0.05177070117126754,4.0,,,,
venda,2023-12-04 05:20:00,41440.55,,,0.7,2145.41,0.25,0%
compra,2023-12-04 11:20:00,41540.48,0.05164616129671518,4.0,,,,
venda,2023-12-04 12:20:00,41821.37,,,0.68,2159.91,1.0,0%
compra,2023-12-04 19:20:00,41948.69,0.05148940814765861,4.0,,,,
venda,2023-12-04 22:10:00,42298.11,,,0.83,2177.9,2.83,0%
compra,2023-12-05 13:10:00,41993.02,0.051863491829465,4.0,,,,
venda,2023-12-05 15:00:00,42246.27,,,0.6,2191.04,1.83,0%
compra,2023-12-05 15:35:00,42375.99,0.051704728997962586,4.0,,,,
venda,2023-12-05 16:40:00,42704.51,,,0.78,2208.03,1.08,0%
compra,2023-12-05 17:00:00,42894.52,0.05147569238543254,4.0,,,,
venda,2023-12-05 17:10:00,43172.0,,,0.65,2222.31,0.17,0%
compra,2023-12-05 17:25:00,43734.78,0.05081330217423966,4.0,,,,
venda,2023-12-05 21:45:00,44025.57,,,0.66,2237.08,4.33,0%
compra,2023-12-06 00:35:00,43968.0,0.05087983514836109,4.0,,,,
venda,2023-12-06 10:25:00,44246.01,,,0.63,2251.23,9.83,0%
compra,2023-12-06 14:30:00,44259.98,0.05086377569019995,4.0,,,,
venda,2023-12-08 21:20:00,44624.0,,,0.82,2269.75,54.83,0%
compra,2023-12-08 23:50:00,44199.36,0.051352443257085226,4.0,,,,
venda,2024-01-02 00:10:00,44630.09,,,0.97,2291.86,576.33,0%
compra,2024-01-02 10:40:00,45581.16,0.050280953013999784,4.0,,,,
venda,2024-01-08 18:00:00,45962.21,,,0.84,2311.02,151.33,0%
compra,2024-01-08 18:35:00,46638.08,0.04955229120558974,4.0,,,,
venda,2024-01-08 18:40:00,46917.77,,,0.6,2324.88,0.08,0%
compra,2024-01-08 19:10:00,47107.98,0.04935221170079638,4.0,,,,
venda,2024-01-09 21:10:00,47918.36,,,1.72,2364.88,26.0,0%
compra,2024-01-10 20:55:00,46127.0,0.05126882405261502,4.0,,,,
venda,2024-01-10 22:20:00,46501.65,,,0.81,2384.08,1.42,0%
compra,2024-01-10 23:05:00,47339.52,0.050361408649819125,4.0,,,,
venda,2024-01-10 23:15:00,47632.4,,,0.62,2398.83,0.17,0%
compra,2024-01-11 02:25:00,46550.0,0.051532433112172815,4.0,,,,
venda,2024-01-11 10:50:00,46836.07,,,0.61,2413.58,8.42,0%
compra,2024-01-11 11:20:00,47127.99,0.05121323112893302,4.0,,,,
venda,2024-01-11 12:55:00,47449.63,,,0.68,2430.05,1.58,0%
compra,2024-01-11 14:00:00,47639.35,0.05100927842576261,4.0,,,,
venda,2024-01-11 14:25:00,47878.74,,,0.5,2442.26,0.42,0%
compra,2024-01-11 14:30:00,47890.33,0.05099693360506593,4.0,,,,
venda,2024-01-11 14:40:00,48524.1,,,1.32,2474.58,0.17,0%
compra,2024-01-11 14:45:00,48883.99,0.05062148785206731,4.0,,,,
venda,2024-02-12 15:30:00,49391.73,,,1.04,2500.28,768.75,0%
compra,2024-02-12 17:15:00,50041.09,0.049964596298513665,4.0,,,,
venda,2024-02-14 08:55:00,50758.0,,,1.43,2536.1,39.67,0%
compra,2024-02-14 09:00:00,50785.07,0.04993796363616229,4.0,,,,
venda,2024-02-14 09:15:00,51195.0,,,0.81,2556.57,0.25,0%
compra,2024-02-14 11:05:00,51182.49,0.04995016944961702,4.0,,,,
venda,2024-02-14 11:50:00,51611.11,,,0.84,2577.98,0.75,0%
compra,2024-02-14 15:15:00,51570.62,0.04998938717399215,4.0,,,,
venda,2024-02-14 15:25:00,51843.98,,,0.53,2591.65,0.17,0%
compra,2024-02-15 00:15:00,51940.97,0.04989604138815093,4.0,,,,
venda,2024-02-15 00:20:00,52323.79,,,0.74,2610.75,0.08,0%
compra,2024-02-15 05:35:00,52063.99,0.05014502329585032,4.0,,,,
venda,2024-02-15 11:25:00,52373.31,,,0.59,2626.26,5.83,0%
compra,2024-02-15 13:35:00,52136.01,0.050373261207192314,4.0,,,,
venda,2024-02-15 14:25:00,52424.81,,,0.55,2640.81,0.83,0%
compra,2024-02-15 14:30:00,52763.99,0.050049449404175606,4.0,,,,
venda,2024-02-26 16:05:00,53423.29,,,1.25,2673.81,265.58,0%
compra,2024-02-26 16:10:00,53509.44,0.04996886997620607,4.0,,,,
venda,2024-02-26 19:10:00,53821.06,,,0.58,2689.38,3.0,0%
compra,2024-02-26 19:20:00,54382.2,0.04945326870044952,4.0,,,,
venda,2024-02-26 20:05:00,54891.1,,,0.94,2714.54,0.75,0%
compra,2024-02-27 01:40:00,55100.01,0.049265768147106405,4.0,,,,
venda,2024-02-27 01:45:00,55390.74,,,0.53,2728.87,0.08,0%
compra,2024-02-27 01:50:00,55625.33,0.04905799847545449,4.0,,,,
venda,2024-02-27 02:05:00,56566.57,,,1.69,2775.04,0.25,0%
compra,2024-02-27 07:35:00,55985.98,0.049566743402932115,4.0,,,,
venda,2024-02-27 08:10:00,56308.66,,,0.58,2791.04,0.58,0%
compra,2024-02-27 12:25:00,56916.96,0.04903699884152189,4.0,,,,
venda,2024-02-27 12:40:00,57383.87,,,0.82,2813.93,0.25,0%
compra,2024-02-27 13:00:00,56849.99,0.0494975068018841,4.0,,,,
venda,2024-02-27 13:15:00,57174.52,,,0.57,2830.0,0.25,0%
compra,2024-02-27 15:55:00,56745.66,0.04987158828700658,4.0,,,,
venda,2024-02-27 16:50:00,57063.87,,,0.56,2845.87,0.92,0%
compra,2024-02-27 19:30:00,57222.13,0.04973365777721427,4.0,,,,
venda,2024-02-28 07:35:00,57694.01,,,0.82,2869.33,12.08,0%
compra,2024-02-28 07:50:00,58275.87,0.04923708816591117,4.0,,,,
venda,2024-02-28 08:00:00,58567.51,,,0.5,2883.69,0.17,0%
compra,2024-02-28 13:05:00,59792.72,0.04822817315432187,4.0,,,,
venda,2024-02-28 13:20:00,60305.54,,,0.86,2908.43,0.25,0%
compra,2024-02-28 16:55:00,62412.01,0.04660042234314971,4.0,,,,
venda,2024-02-28 17:00:00,62763.0,,,0.56,2924.78,0.08,0%
compra,2024-02-28 17:10:00,63690.12,0.045922072489785,4.0,,,,
venda,2024-03-04 00:40:00,64148.37,,,0.72,2945.83,103.5,0%
compra,2024-03-04 00:50:00,63260.01,0.046566955921150656,5.0,,,,
venda,2024-03-04 01:25:00,63816.79,,,0.88,2971.75,0.58,0%
compra,2024-03-04 07:40:00,64123.15,0.046344473828240314,4.0,,,,
venda,2024-03-04 08:05:00,64723.06,,,0.94,2999.56,0.42,0%
compra,2024-03-04 08:10:00,64793.99,0.04629374051904547,4.0,,,,
venda,2024-03-04 08:35:00,65138.03,,,0.53,3015.48,0.42,0%
compra,2024-03-04 14:05:00,65005.0,0.04638847871304976,4.0,,,,
venda,2024-03-04 14:25:00,65331.1,,,0.5,3030.61,0.33,0%
compra,2024-03-04 17:15:00,66946.11,0.04526940163737856,4.0,,,,
venda,2024-03-04 17:25:00,67314.43,,,0.55,3047.28,0.17,0%
compra,2024-03-04 23:00:00,68147.15,0.04471623490727352,4.0,,,,
venda,2024-03-05 01:45:00,68569.33,,,0.62,3066.16,2.75,0%
compra,2024-03-05 04:20:00,67809.16,0.045217523233061094,4.0,,,,
venda,2024-03-05 14:40:00,68360.96,,,0.81,3091.11,10.33,0%
compra,2024-03-05 15:35:00,67000.0,0.0461360193587218,4.0,,,,
venda,2024-03-06 08:15:00,67535.77,,,0.8,3115.83,16.67,0%
compra,2024-03-06 10:00:00,66412.78,0.04691614463550815,4.0,,,,
venda,2024-03-06 11:15:00,66912.35,,,0.75,3139.27,1.25,0%
compra,2024-03-06 12:50:00,66114.04,0.04748264499494728,5.0,,,,
venda,2024-03-06 13:50:00,66616.79,,,0.76,3163.14,1.0,0%
compra,2024-03-06 19:35:00,66949.97,0.04724634514807032,4.0,,,,
venda,2024-03-07 14:30:00,67533.99,,,0.87,3190.73,18.92,0%
compra,2024-03-07 14:35:00,67848.48,0.04702734977653634,4.0,,,,
venda,2024-03-08 14:30:00,68306.0,,,0.67,3212.25,23.92,0%
compra,2024-03-08 15:25:00,69510.79,0.04621225213864051,4.0,,,,
venda,2024-03-10 10:10:00,69867.17,,,0.51,3228.72,42.75,0%
compra,2024-03-10 11:35:00,69585.99,0.04639898456935455,4.0,,,,
venda,2024-03-11 07:10:00,70447.12,,,1.24,3268.67,19.58,0%
compra,2024-03-11 11:40:00,72042.0,0.045371794700806024,4.0,,,,
venda,2024-03-11 15:10:00,72464.58,,,0.59,3287.85,3.5,0%
compra,2024-03-11 19:40:00,72220.92,0.04552487072776329,4.0,,,,
venda,2024-03-11 22:05:00,72586.35,,,0.51,3304.48,2.42,0%
compra,2024-03-11 22:15:00,72686.2,0.04546233260715488,4.0,,,,
venda,2024-03-13 08:05:00,73171.61,,,0.67,3326.55,33.83,0%
compra,2024-03-13 19:30:00,72887.39,0.04563961024288317,4.0,,,,
venda,2024-03-13 19:55:00,73349.24,,,0.63,3347.63,0.42,0%
compra,2024-03-14 04:10:00,73553.75,0.04551271315482482,4.0,,,,
venda,2024-11-06 03:05:00,74238.0,,,0.93,3378.77,5686.92,0%
compra,2024-11-06 06:20:00,75341.98,0.04484581901335597,4.0,,,,
venda,2024-11-06 19:50:00,75749.99,,,0.54,3397.07,13.5,0%
compra,2024-11-06 20:50:00,76100.0,0.04463955771095302,4.0,,,,
venda,2024-11-07 18:35:00,76611.99,,,0.67,3419.93,21.75,0%
compra,2024-11-08 07:50:00,76218.43,0.044870057661328844,4.0,,,,
venda,2024-11-08 18:30:00,76674.0,,,0.6,3440.37,10.67,0%
compra,2024-11-08 18:35:00,76984.01,0.0446893686250525,4.0,,,,
venda,2024-11-10 02:40:00,77392.53,,,0.53,3458.62,32.08,0%
compra,2024-11-10 03:00:00,77050.51,0.044887740548316096,4.0,,,,
venda,2024-11-10 04:30:00,77885.81,,,1.08,3496.12,1.5,0%
compra,2024-11-10 04:50:00,78996.51,0.044256613762752854,4.0,,,,
venda,2024-11-10 05:25:00,79653.01,,,0.83,3525.17,0.58,0%
compra,2024-11-10 10:40:00,79451.3,0.04436897191878157,4.0,,,,
venda,2024-11-10 11:15:00,79926.0,,,0.6,3546.23,0.58,0%
compra,2024-11-10 17:35:00,80213.56,0.04420991225898135,4.0,,,,
venda,2024-11-10 18:05:00,80786.01,,,0.71,3571.54,0.5,0%
compra,2024-11-10 22:15:00,80762.0,0.04422305556887137,4.0,,,,
venda,2024-11-10 22:20:00,81263.77,,,0.62,3593.73,0.08,0%
compra,2024-11-11 01:35:00,81210.19,0.04425223258861951,4.0,,,,
venda,2024-11-11 03:45:00,81708.51,,,0.61,3615.78,2.17,0%
compra,2024-11-11 13:20:00,81860.01,0.04417033407386028,4.0,,,,
venda,2024-11-11 14:35:00,82379.99,,,0.64,3638.75,1.25,0%
compra,2024-11-11 15:05:00,82665.36,0.044017853176968796,4.0,,,,
venda,2024-11-11 15:15:00,83327.97,,,0.8,3667.92,0.17,0%
compra,2024-11-11 18:35:00,85084.0,0.043109378367200184,4.0,,,,
venda,2024-11-11 18:50:00,85728.0,,,0.76,3695.68,0.25,0%
compra,2024-11-11 23:00:00,88868.74,0.04158583534168862,4.0,,,,
venda,2024-11-11 23:10:00,89348.01,,,0.54,3715.61,0.17,0%
compra,2024-11-12 00:20:00,87500.0,0.04246413293677198,4.0,,,,
venda,2024-11-12 00:25:00,87952.01,,,0.52,3734.81,0.08,0%
compra,2024-11-12 06:40:00,89419.99,0.0417670125516263,4.0,,,,
venda,2024-11-13 14:30:00,90779.96,,,1.52,3791.61,31.83,0%
compra,2024-11-13 14:50:00,91594.76,0.04139546551305046,4.0,,,,
venda,2024-11-13 15:45:00,92562.96,,,1.06,3831.69,0.92,0%
compra,2024-11-13 19:20:00,91092.0,0.04206392239127332,4.0,,,,
venda,2024-11-14 11:50:00,91555.98,,,0.51,3851.2,16.5,0%
compra,2024-11-14 12:35:00,91164.56,0.0422445261313933,4.0,,,,
venda,2024-11-14 14:30:00,91699.99,,,0.59,3873.82,1.92,0%
compra,2024-11-15 12:00:00,89759.86,0.043157627739208865,4.0,,,,
venda,2024-11-15 12:10:00,90660.54,,,1.0,3912.69,0.17,0%
compra,2024-11-15 14:40:00,89323.06,0.04380384903915803,4.0,,,,
venda,2024-11-15 14:45:00,89824.02,,,0.56,3934.64,0.08,0%
compra,2024-11-15 19:35:00,90170.97,0.04363530537788727,4.0,,,,
venda,2024-11-15 19:45:00,90779.31,,,0.67,3961.18,0.17,0%
compra,2024-11-16 00:15:00,91111.1,0.043476403136872406,4.0,,,,
